product_id,date,price_usd
P02575,2025-02-04,179.44
P02575,2025-02-05,186.97
P02575,2025-02-06,168.86
P02575,2025-02-07,172.12
P02576,2025-02-01,15.29
P02576,2025-02-02,15.13
P02576,2025-02-03,14.81
P02576,2025-02-04,12.91
P02576,2025-02-05,13.43
P02576,2025-02-06,13.54
P02576,2025-02-07,11.6
P02577,2025-02-01,114.14
P02577,2025-02-02,105.1
P02577,2025-02-03,98.93
P02577,2025-02-04,96.27
P02577,2025-02-05,100.08
P02577,2025-02-06,87.51
P02577,2025-02-07,84.74
P02578,2025-02-01,26.91
P02578,2025-02-02,25.42
P02578,2025-02-03,21.91
P02578,2025-02-04,21.83
P02578,2025-02-05,19.13
P02578,2025-02-06,18.09
P02578,2025-02-07,16.36
P02579,2025-02-01,147.58
P02579,2025-02-02,129.27
P02579,2025-02-03,131.72
P02579,2025-02-04,125.84
P02579,2025-02-05,128.52
P02579,2025-02-06,118.2
P02579,2025-02-07,104.32
P02580,2025-02-01,159.71
P02580,2025-02-02,140.12
P02580,2025-02-03,128.37
P02580,2025-02-04,129.89
P02580,2025-02-05,131.43
P02580,2025-02-06,122.97
P02580,2025-02-07,105.96
P02581,2025-02-01,159.73
P02581,2025-02-02,146.14
P02581,2025-02-03,146.81
P02581,2025-02-04,139.66
P02581,2025-02-05,140.84
P02581,2025-02-06,132.38
P02581,2025-02-07,124.23
P02582,2025-02-01,49.33
P02582,2025-02-02,44.88
P02582,2025-02-03,39.65
P02582,2025-02-04,37.61
P02582,2025-02-05,34.51
P02582,2025-02-06,31.66
P02582,2025-02-07,31.6
P02583,2025-02-01,222.08
P02583,2025-02-02,218.5
P02583,2025-02-03,209.38
P02583,2025-02-04,192.19
P02583,2025-02-05,185.98
P02583,2025-02-06,193.96
P02583,2025-02-07,195.77
P02584,2025-02-01,234.55
P02584,2025-02-02,214.25
P02584,2025-02-03,212.65
P02584,2025-02-04,206.85
P02584,2025-02-05,183.18
P02584,2025-02-06,160.43
P02584,2025-02-07,167.1
P02585,2025-02-01,153.61
P02585,2025-02-02,158.54
P02585,2025-02-03,165.44
P02585,2025-02-04,167.51
P02585,2025-02-05,156.73
P02585,2025-02-06,143.64
P02585,2025-02-07,126.0
P02586,2025-02-01,83.11
P02586,2025-02-02,84.79
P02586,2025-02-03,87.04
P02586,2025-02-04,74.73
P02586,2025-02-05,75.5
P02586,2025-02-06,69.8
P02586,2025-02-07,62.53
P02587,2025-02-01,155.93
P02587,2025-02-02,152.73
P02587,2025-02-03,136.91
P02587,2025-02-04,142.62
P02587,2025-02-05,124.97
P02587,2025-02-06,128.15
P02587,2025-02-07,131.56
P02588,2025-02-01,213.68
P02588,2025-02-02,216.97
P02588,2025-02-03,219.11
P02588,2025-02-04,224.3
P02588,2025-02-05,193.76
P02588,2025-02-06,164.91
P02588,2025-02-07,151.39
P02589,2025-02-01,127.51
P02589,2025-02-02,109.25
P02589,2025-02-03,97.32
P02589,2025-02-04,95.04
P02589,2025-02-05,91.34
P02589,2025-02-06,80.97
P02589,2025-02-07,70.45
P02590,2025-02-01,23.87
P02590,2025-02-02,21.74
P02590,2025-02-03,22.18
P02590,2025-02-04,21.18
P02590,2025-02-05,19.63
P02590,2025-02-06,18.99
P02590,2025-02-07,19.92
P02591,2025-02-01,125.62
P02591,2025-02-02,119.1
P02591,2025-02-03,113.14
P02591,2025-02-04,115.41
P02591,2025-02-05,120.96
P02591,2025-02-06,108.19
P02591,2025-02-07,101.68
P02592,2025-02-01,58.17
P02592,2025-02-02,56.86
P02592,2025-02-03,53.35
P02592,2025-02-04,55.48
P02592,2025-02-05,54.29
P02592,2025-02-06,47.77
P02592,2025-02-07,40.67
P02593,2025-02-01,103.5
P02593,2025-02-02,95.56
P02593,2025-02-03,91.07
P02593,2025-02-04,90.87
P02593,2025-02-05,80.29
P02593,2025-02-06,74.17
P02593,2025-02-07,66.15
P02594,2025-02-01,37.24
P02594,2025-02-02,38.79
P02594,2025-02-03,37.05
P02594,2025-02-04,37.46
P02594,2025-02-05,33.14
P02594,2025-02-06,31.77
P02594,2025-02-07,32.19
P02595,2025-02-01,190.75
P02595,2025-02-02,190.26
P02595,2025-02-03,168.97
P02595,2025-02-04,145.75
P02595,2025-02-05,129.72
P02595,2025-02-06,113.98
P02595,2025-02-07,116.06
P02596,2025-02-01,231.33
P02596,2025-02-02,196.96
P02596,2025-02-03,179.43
P02596,2025-02-04,155.84
P02596,2025-02-05,144.22
P02596,2025-02-06,122.82
P02596,2025-02-07,106.6
P02597,2025-02-01,172.35
P02597,2025-02-02,154.93
P02597,2025-02-03,139.82
P02597,2025-02-04,123.33
P02597,2025-02-05,122.53
P02597,2025-02-06,115.5
P02597,2025-02-07,98.73
P02598,2025-02-01,89.47
P02598,2025-02-02,79.0
P02598,2025-02-03,74.6
P02598,2025-02-04,71.15
P02598,2025-02-05,61.72
P02598,2025-02-06,58.09
P02598,2025-02-07,58.52
P02599,2025-02-01,70.92
P02599,2025-02-02,73.05
P02599,2025-02-03,69.11
P02599,2025-02-04,63.18
P02599,2025-02-05,63.14
P02599,2025-02-06,58.26
P02599,2025-02-07,56.84
P02600,2025-02-01,74.6
P02600,2025-02-02,70.63
P02600,2025-02-03,65.39
P02600,2025-02-04,66.86
P02600,2025-02-05,69.43
P02600,2025-02-06,63.53
P02600,2025-02-07,61.86
P02601,2025-02-01,229.71
P02601,2025-02-02,218.73
P02601,2025-02-03,219.85
P02601,2025-02-04,216.32
P02601,2025-02-05,203.5
P02601,2025-02-06,209.59
P02601,2025-02-07,201.37
P02602,2025-02-01,181.12
P02602,2025-02-02,180.38
P02602,2025-02-03,167.48
P02602,2025-02-04,160.76
P02602,2025-02-05,142.49
P02602,2025-02-06,133.64
P02602,2025-02-07,116.83
P02603,2025-02-01,150.21
P02603,2025-02-02,141.76
P02603,2025-02-03,122.29
P02603,2025-02-04,120.76
P02603,2025-02-05,107.44
P02603,2025-02-06,108.24
P02603,2025-02-07,107.77
P02604,2025-02-01,78.31
P02604,2025-02-02,81.06
P02604,2025-02-03,79.53
P02604,2025-02-04,82.98
P02604,2025-02-05,86.41
P02604,2025-02-06,89.45
P02604,2025-02-07,81.86
P02605,2025-02-01,25.59
P02605,2025-02-02,22.63
P02605,2025-02-03,21.85
P02605,2025-02-04,21.05
P02605,2025-02-05,20.48
P02605,2025-02-06,20.44
P02605,2025-02-07,20.98
P02606,2025-02-01,119.71
P02606,2025-02-02,124.63
P02606,2025-02-03,124.2
P02606,2025-02-04,125.43
P02606,2025-02-05,123.1
P02606,2025-02-06,119.04
P02606,2025-02-07,116.43
P02607,2025-02-01,237.94
P02607,2025-02-02,213.49
P02607,2025-02-03,204.98
P02607,2025-02-04,183.93
P02607,2025-02-05,162.47
P02607,2025-02-06,159.33
P02607,2025-02-07,157.82
P02608,2025-02-01,124.14
P02608,2025-02-02,111.59
P02608,2025-02-03,107.74
P02608,2025-02-04,110.85
P02608,2025-02-05,98.73
P02608,2025-02-06,94.9
P02608,2025-02-07,86.51
P02609,2025-02-01,121.85
P02609,2025-02-02,113.76
P02609,2025-02-03,107.82
P02609,2025-02-04,105.55
P02609,2025-02-05,105.28
P02609,2025-02-06,108.07
P02609,2025-02-07,96.59
P02610,2025-02-01,21.98
P02610,2025-02-02,22.24
P02610,2025-02-03,20.19
P02610,2025-02-04,20.96
P02610,2025-02-05,20.21
P02610,2025-02-06,18.23
P02610,2025-02-07,16.42
P02611,2025-02-01,199.8
P02611,2025-02-02,202.23
P02611,2025-02-03,203.24
P02611,2025-02-04,197.6
P02611,2025-02-05,196.61
P02611,2025-02-06,174.21
P02611,2025-02-07,163.65
P02612,2025-02-01,40.56
P02612,2025-02-02,41.17
P02612,2025-02-03,42.08
P02612,2025-02-04,39.46
P02612,2025-02-05,35.02
P02612,2025-02-06,30.99
P02612,2025-02-07,26.77
P02613,2025-02-01,118.99
P02613,2025-02-02,102.46
P02613,2025-02-03,92.14
P02613,2025-02-04,94.92
P02613,2025-02-05,89.58
P02613,2025-02-06,85.58
P02613,2025-02-07,81.26
P02614,2025-02-01,65.03
P02614,2025-02-02,56.74
P02614,2025-02-03,53.79
P02614,2025-02-04,55.35
P02614,2025-02-05,50.67
P02614,2025-02-06,48.94
P02614,2025-02-07,47.06
P02615,2025-02-01,93.75
P02615,2025-02-02,96.84
P02615,2025-02-03,87.02
P02615,2025-02-04,76.56
P02615,2025-02-05,77.51
P02615,2025-02-06,77.55
P02615,2025-02-07,67.45
P02616,2025-02-01,153.81
P02616,2025-02-02,155.14
P02616,2025-02-03,144.19
P02616,2025-02-04,145.36
P02616,2025-02-05,148.64
P02616,2025-02-06,142.63
P02616,2025-02-07,126.18
P02617,2025-02-01,32.88
P02617,2025-02-02,33.76
P02617,2025-02-03,30.49
P02617,2025-02-04,29.3
P02617,2025-02-05,28.46
P02617,2025-02-06,29.54
P02617,2025-02-07,30.34
P02618,2025-02-01,219.03
P02618,2025-02-02,208.89
P02618,2025-02-03,198.69
P02618,2025-02-04,191.49
P02618,2025-02-05,176.14
P02618,2025-02-06,157.14
P02618,2025-02-07,156.83
P02619,2025-02-01,221.93
P02619,2025-02-02,219.93
P02619,2025-02-03,203.31
P02619,2025-02-04,193.73
P02619,2025-02-05,171.83
P02619,2025-02-06,167.96
P02619,2025-02-07,156.01
P02620,2025-02-01,176.18
P02620,2025-02-02,151.9
P02620,2025-02-03,154.57
P02620,2025-02-04,154.59
P02620,2025-02-05,162.24
P02620,2025-02-06,162.84
P02620,2025-02-07,144.99
P02621,2025-02-01,12.42
P02621,2025-02-02,11.25
P02621,2025-02-03,10.24
P02621,2025-02-04,10.59
P02621,2025-02-05,10.37
P02621,2025-02-06,10.5
P02621,2025-02-07,10.72
P02622,2025-02-01,153.11
P02622,2025-02-02,147.72
P02622,2025-02-03,128.8
P02622,2025-02-04,111.19
P02622,2025-02-05,113.08
P02622,2025-02-06,99.8
P02622,2025-02-07,89.02
P02623,2025-02-01,174.86
P02623,2025-02-02,174.09
P02623,2025-02-03,179.26
P02623,2025-02-04,183.48
P02623,2025-02-05,156.8
P02623,2025-02-06,137.96
P02623,2025-02-07,133.19
P02624,2025-02-01,36.73
P02624,2025-02-02,36.94
P02624,2025-02-03,36.79
P02624,2025-02-04,35.59
P02624,2025-02-05,32.73
P02624,2025-02-06,27.98
P02624,2025-02-07,25.48
P02625,2025-02-01,71.45
P02625,2025-02-02,67.56
P02625,2025-02-03,66.26
P02625,2025-02-04,66.06
P02625,2025-02-05,58.7
P02625,2025-02-06,57.08
P02625,2025-02-07,50.76
P02626,2025-02-01,257.9
P02626,2025-02-02,219.47
P02626,2025-02-03,204.79
P02626,2025-02-04,193.33
P02626,2025-02-05,172.47
P02626,2025-02-06,167.07
P02626,2025-02-07,145.11
P02627,2025-02-01,159.27
P02627,2025-02-02,166.2
P02627,2025-02-03,146.1
P02627,2025-02-04,125.6
P02627,2025-02-05,110.55
P02627,2025-02-06,97.32
P02627,2025-02-07,86.76
P02628,2025-02-01,199.95
P02628,2025-02-02,174.68
P02628,2025-02-03,172.47
P02628,2025-02-04,170.76
P02628,2025-02-05,160.87
P02628,2025-02-06,151.75
P02628,2025-02-07,149.02
P02629,2025-02-01,39.71
P02629,2025-02-02,34.18
P02629,2025-02-03,33.19
P02629,2025-02-04,33.16
P02629,2025-02-05,28.78
P02629,2025-02-06,25.11
P02629,2025-02-07,23.37
P02630,2025-02-01,246.74
P02630,2025-02-02,216.12
P02630,2025-02-03,191.51
P02630,2025-02-04,167.42
P02630,2025-02-05,166.47
P02630,2025-02-06,156.36
P02630,2025-02-07,155.52
P02631,2025-02-01,126.0
P02631,2025-02-02,123.78
P02631,2025-02-03,128.13
P02631,2025-02-04,128.39
P02631,2025-02-05,133.07
P02631,2025-02-06,118.38
P02631,2025-02-07,115.37
P02632,2025-02-01,217.08
P02632,2025-02-02,216.2
P02632,2025-02-03,185.37
P02632,2025-02-04,178.77
P02632,2025-02-05,167.38
P02632,2025-02-06,153.56
P02632,2025-02-07,146.99
P02633,2025-02-01,64.0
P02633,2025-02-02,62.85
P02633,2025-02-03,59.15
P02633,2025-02-04,60.65
P02633,2025-02-05,61.39
P02633,2025-02-06,61.72
P02633,2025-02-07,53.74
P02634,2025-02-01,60.73
P02634,2025-02-02,60.9
P02634,2025-02-03,55.2
P02634,2025-02-04,48.03
P02634,2025-02-05,43.56
P02634,2025-02-06,43.91
P02634,2025-02-07,43.32
P02635,2025-02-01,208.98
P02635,2025-02-02,203.77
P02635,2025-02-03,178.93
P02635,2025-02-04,164.16
P02635,2025-02-05,139.82
P02635,2025-02-06,137.44
P02635,2025-02-07,143.82
P02636,2025-02-01,33.16
P02636,2025-02-02,29.18
P02636,2025-02-03,26.48
P02636,2025-02-04,23.19
P02636,2025-02-05,23.61
P02636,2025-02-06,22.86
P02636,2025-02-07,22.63
P02637,2025-02-01,187.64
P02637,2025-02-02,173.26
P02637,2025-02-03,180.8
P02637,2025-02-04,179.77
P02637,2025-02-05,182.99
P02637,2025-02-06,157.96
P02637,2025-02-07,157.71
P02638,2025-02-01,84.81
P02638,2025-02-02,83.2
P02638,2025-02-03,84.12
P02638,2025-02-04,75.11
P02638,2025-02-05,73.86
P02638,2025-02-06,71.59
P02638,2025-02-07,62.69
P02639,2025-02-01,224.91
P02639,2025-02-02,222.42
P02639,2025-02-03,211.15
P02639,2025-02-04,180.2
P02639,2025-02-05,156.67
P02639,2025-02-06,163.53
P02639,2025-02-07,142.88
P02640,2025-02-01,67.07
P02640,2025-02-02,60.7
P02640,2025-02-03,56.74
P02640,2025-02-04,52.3
P02640,2025-02-05,47.87
P02640,2025-02-06,44.2
P02640,2025-02-07,40.28
P02641,2025-02-01,206.0
P02641,2025-02-02,213.17
P02641,2025-02-03,190.23
P02641,2025-02-04,162.72
P02641,2025-02-05,168.95
P02641,2025-02-06,173.62
P02641,2025-02-07,174.61
P02642,2025-02-01,67.38
P02642,2025-02-02,57.62
P02642,2025-02-03,60.39
P02642,2025-02-04,62.57
P02642,2025-02-05,58.47
P02642,2025-02-06,53.93
P02642,2025-02-07,47.59
P02643,2025-02-01,61.96
P02643,2025-02-02,55.53
P02643,2025-02-03,52.7
P02643,2025-02-04,45.43
P02643,2025-02-05,44.06
P02643,2025-02-06,37.99
P02643,2025-02-07,37.75
P02644,2025-02-01,154.15
P02644,2025-02-02,160.75
P02644,2025-02-03,150.5
P02644,2025-02-04,153.87
P02644,2025-02-05,131.48
P02644,2025-02-06,117.76
P02644,2025-02-07,103.07
P02645,2025-02-01,211.5
P02645,2025-02-02,191.68
P02645,2025-02-03,187.85
P02645,2025-02-04,193.53
P02645,2025-02-05,177.75
P02645,2025-02-06,160.37
P02645,2025-02-07,164.03
P02646,2025-02-01,130.36
P02646,2025-02-02,132.39
P02646,2025-02-03,130.65
P02646,2025-02-04,127.83
P02646,2025-02-05,114.33
P02646,2025-02-06,113.42
P02646,2025-02-07,102.88
P02647,2025-02-01,185.82
P02647,2025-02-02,167.23
P02647,2025-02-03,146.32
P02647,2025-02-04,142.4
P02647,2025-02-05,146.9
P02647,2025-02-06,136.78
P02647,2025-02-07,129.84
P02648,2025-02-01,205.28
P02648,2025-02-02,212.02
P02648,2025-02-03,207.35
P02648,2025-02-04,191.53
P02648,2025-02-05,197.01
P02648,2025-02-06,179.6
P02648,2025-02-07,154.99
P02649,2025-02-01,67.38
P02649,2025-02-02,63.24
P02649,2025-02-03,62.32
P02649,2025-02-04,65.41
P02649,2025-02-05,60.46
P02649,2025-02-06,56.53
P02649,2025-02-07,50.0
P02650,2025-02-01,134.7
P02650,2025-02-02,121.12
P02650,2025-02-03,114.57
P02650,2025-02-04,99.82
P02650,2025-02-05,101.55
P02650,2025-02-06,91.42
P02650,2025-02-07,85.65
P02651,2025-02-01,212.48
P02651,2025-02-02,185.31
P02651,2025-02-03,178.08
P02651,2025-02-04,178.76
P02651,2025-02-05,180.45
P02651,2025-02-06,171.94
P02651,2025-02-07,147.48
P02652,2025-02-01,140.1
P02652,2025-02-02,119.83
P02652,2025-02-03,123.7
P02652,2025-02-04,124.75
P02652,2025-02-05,119.86
P02652,2025-02-06,104.29
P02652,2025-02-07,96.96
P02653,2025-02-01,225.13
P02653,2025-02-02,225.74
P02653,2025-02-03,195.94
P02653,2025-02-04,172.89
P02653,2025-02-05,164.81
P02653,2025-02-06,158.03
P02653,2025-02-07,150.66
P02654,2025-02-01,125.87
P02654,2025-02-02,127.44
P02654,2025-02-03,125.41
P02654,2025-02-04,117.83
P02654,2025-02-05,103.65
P02654,2025-02-06,88.73
P02654,2025-02-07,88.19
P02655,2025-02-01,34.69
P02655,2025-02-02,36.25
P02655,2025-02-03,35.92
P02655,2025-02-04,33.86
P02655,2025-02-05,30.1
P02655,2025-02-06,25.84
P02655,2025-02-07,24.3
P02656,2025-02-01,155.96
P02656,2025-02-02,140.25
P02656,2025-02-03,132.17
P02656,2025-02-04,118.4
P02656,2025-02-05,102.53
P02656,2025-02-06,88.13
P02656,2025-02-07,90.25
P02657,2025-02-01,87.83
P02657,2025-02-02,81.0
P02657,2025-02-03,77.45
P02657,2025-02-04,70.1
P02657,2025-02-05,63.79
P02657,2025-02-06,64.44
P02657,2025-02-07,57.03
P02658,2025-02-01,69.66
P02658,2025-02-02,69.02
P02658,2025-02-03,59.01
P02658,2025-02-04,56.83
P02658,2025-02-05,50.37
P02658,2025-02-06,48.17
P02658,2025-02-07,46.03
P02659,2025-02-01,142.0
P02659,2025-02-02,130.79
P02659,2025-02-03,122.31
P02659,2025-02-04,114.47
P02659,2025-02-05,103.11
P02659,2025-02-06,88.26
P02659,2025-02-07,77.15
P02660,2025-02-01,117.09
P02660,2025-02-02,99.65
P02660,2025-02-03,88.67
P02660,2025-02-04,87.27
P02660,2025-02-05,89.4
P02660,2025-02-06,79.57
P02660,2025-02-07,74.04
P02661,2025-02-01,173.7
P02661,2025-02-02,176.22
P02661,2025-02-03,182.19
P02661,2025-02-04,170.88
P02661,2025-02-05,153.94
P02661,2025-02-06,144.32
P02661,2025-02-07,134.03
P02662,2025-02-01,52.01
P02662,2025-02-02,52.77
P02662,2025-02-03,45.69
P02662,2025-02-04,44.18
P02662,2025-02-05,42.19
P02662,2025-02-06,42.87
P02662,2025-02-07,42.44
P02663,2025-02-01,172.25
P02663,2025-02-02,162.78
P02663,2025-02-03,139.41
P02663,2025-02-04,145.82
P02663,2025-02-05,135.7
P02663,2025-02-06,126.89
P02663,2025-02-07,115.74
P02664,2025-02-01,50.63
P02664,2025-02-02,46.38
P02664,2025-02-03,44.89
P02664,2025-02-04,44.94
P02664,2025-02-05,45.35
P02664,2025-02-06,39.01
P02664,2025-02-07,37.75
P02665,2025-02-01,189.27
P02665,2025-02-02,186.11
P02665,2025-02-03,162.82
P02665,2025-02-04,146.61
P02665,2025-02-05,125.19
P02665,2025-02-06,122.81
P02665,2025-02-07,118.77
P02666,2025-02-01,115.43
P02666,2025-02-02,110.67
P02666,2025-02-03,114.91
P02666,2025-02-04,99.24
P02666,2025-02-05,98.54
P02666,2025-02-06,98.68
P02666,2025-02-07,100.81
P02667,2025-02-01,130.84
P02667,2025-02-02,127.73
P02667,2025-02-03,115.46
P02667,2025-02-04,98.21
P02667,2025-02-05,88.38
P02667,2025-02-06,92.75
P02667,2025-02-07,80.06
P02668,2025-02-01,218.77
P02668,2025-02-02,220.28
P02668,2025-02-03,189.1
P02668,2025-02-04,183.83
P02668,2025-02-05,174.71
P02668,2025-02-06,176.73
P02668,2025-02-07,160.74
P02669,2025-02-01,229.84
P02669,2025-02-02,233.52
P02669,2025-02-03,236.87
P02669,2025-02-04,245.36
P02669,2025-02-05,227.94
P02669,2025-02-06,221.38
P02669,2025-02-07,231.99
P02670,2025-02-01,182.67
P02670,2025-02-02,178.61
P02670,2025-02-03,174.97
P02670,2025-02-04,155.68
P02670,2025-02-05,150.71
P02670,2025-02-06,148.76
P02670,2025-02-07,150.65
P02671,2025-02-01,42.77
P02671,2025-02-02,39.62
P02671,2025-02-03,38.09
P02671,2025-02-04,34.61
P02671,2025-02-05,32.26
P02671,2025-02-06,29.89
P02671,2025-02-07,26.0
P02672,2025-02-01,67.35
P02672,2025-02-02,60.16
P02672,2025-02-03,54.59
P02672,2025-02-04,46.94
P02672,2025-02-05,44.4
P02672,2025-02-06,40.1
P02672,2025-02-07,35.96
P02673,2025-02-01,196.41
P02673,2025-02-02,173.79
P02673,2025-02-03,158.92
P02673,2025-02-04,140.9
P02673,2025-02-05,140.53
P02673,2025-02-06,146.63
P02673,2025-02-07,144.28
P02674,2025-02-01,166.17
P02674,2025-02-02,161.02
P02674,2025-02-03,155.64
P02674,2025-02-04,160.68
P02674,2025-02-05,168.57
P02674,2025-02-06,158.32
P02674,2025-02-07,135.04
P02675,2025-02-01,200.89
P02675,2025-02-02,199.34
P02675,2025-02-03,205.76
P02675,2025-02-04,181.69
P02675,2025-02-05,170.09
P02675,2025-02-06,178.19
P02675,2025-02-07,174.99
P02676,2025-02-01,63.91
P02676,2025-02-02,54.66
P02676,2025-02-03,51.57
P02676,2025-02-04,49.15
P02676,2025-02-05,49.84
P02676,2025-02-06,47.75
P02676,2025-02-07,42.23
P02677,2025-02-01,156.8
P02677,2025-02-02,136.07
P02677,2025-02-03,117.15
P02677,2025-02-04,103.29
P02677,2025-02-05,101.54
P02677,2025-02-06,86.87
P02677,2025-02-07,87.8
P02678,2025-02-01,251.49
P02678,2025-02-02,245.34
P02678,2025-02-03,213.2
P02678,2025-02-04,220.91
P02678,2025-02-05,229.15
P02678,2025-02-06,238.03
P02678,2025-02-07,240.37
P02679,2025-02-01,181.81
P02679,2025-02-02,163.09
P02679,2025-02-03,160.95
P02679,2025-02-04,160.98
P02679,2025-02-05,155.24
P02679,2025-02-06,150.44
P02679,2025-02-07,154.5
P02680,2025-02-01,108.62
P02680,2025-02-02,109.27
P02680,2025-02-03,102.68
P02680,2025-02-04,90.29
P02680,2025-02-05,78.77
P02680,2025-02-06,82.33
P02680,2025-02-07,85.83
P02681,2025-02-01,64.55
P02681,2025-02-02,64.3
P02681,2025-02-03,61.57
P02681,2025-02-04,60.04
P02681,2025-02-05,62.62
P02681,2025-02-06,64.85
P02681,2025-02-07,61.71
P02682,2025-02-01,165.7
P02682,2025-02-02,167.86
P02682,2025-02-03,171.26
P02682,2025-02-04,178.81
P02682,2025-02-05,185.18
P02682,2025-02-06,190.52
P02682,2025-02-07,173.53
P02683,2025-02-01,38.28
P02683,2025-02-02,33.6
P02683,2025-02-03,33.65
P02683,2025-02-04,31.64
P02683,2025-02-05,32.46
P02683,2025-02-06,29.9
P02683,2025-02-07,28.48
P02684,2025-02-01,116.09
P02684,2025-02-02,120.2
P02684,2025-02-03,115.9
P02684,2025-02-04,108.72
P02684,2025-02-05,103.43
P02684,2025-02-06,96.97
P02684,2025-02-07,82.65
P02685,2025-02-01,233.1
P02685,2025-02-02,206.18
P02685,2025-02-03,208.73
P02685,2025-02-04,188.25
P02685,2025-02-05,161.78
P02685,2025-02-06,152.86
P02685,2025-02-07,144.4
P02686,2025-02-01,56.4
P02686,2025-02-02,49.0
P02686,2025-02-03,49.91
P02686,2025-02-04,50.83
P02686,2025-02-05,47.07
P02686,2025-02-06,40.81
P02686,2025-02-07,39.55
P02687,2025-02-01,64.85
P02687,2025-02-02,56.31
P02687,2025-02-03,55.16
P02687,2025-02-04,47.81
P02687,2025-02-05,42.15
P02687,2025-02-06,43.34
P02687,2025-02-07,42.68
P02688,2025-02-01,227.62
P02688,2025-02-02,220.36
P02688,2025-02-03,222.19
P02688,2025-02-04,215.52
P02688,2025-02-05,201.45
P02688,2025-02-06,207.65
P02688,2025-02-07,182.75
P02689,2025-02-01,233.88
P02689,2025-02-02,232.77
P02689,2025-02-03,216.11
P02689,2025-02-04,224.46
P02689,2025-02-05,220.88
P02689,2025-02-06,225.21
P02689,2025-02-07,221.36
P02690,2025-02-01,213.22
P02690,2025-02-02,183.37
P02690,2025-02-03,157.45
P02690,2025-02-04,145.0
P02690,2025-02-05,143.94
P02690,2025-02-06,129.8
P02690,2025-02-07,130.85
P02691,2025-02-01,67.81
P02691,2025-02-02,68.35
P02691,2025-02-03,63.89
P02691,2025-02-04,58.84
P02691,2025-02-05,50.53
P02691,2025-02-06,52.04
P02691,2025-02-07,50.92
P02692,2025-02-01,225.38
P02692,2025-02-02,199.55
P02692,2025-02-03,180.96
P02692,2025-02-04,186.16
P02692,2025-02-05,183.96
P02692,2025-02-06,176.9
P02692,2025-02-07,162.16
P02693,2025-02-01,19.61
P02693,2025-02-02,18.15
P02693,2025-02-03,15.82
P02693,2025-02-04,16.39
P02693,2025-02-05,15.84
P02693,2025-02-06,16.19
P02693,2025-02-07,15.89
P02694,2025-02-01,220.0
P02694,2025-02-02,215.21
P02694,2025-02-03,190.75
P02694,2025-02-04,186.55
P02694,2025-02-05,191.58
P02694,2025-02-06,198.33
P02694,2025-02-07,196.43
P02695,2025-02-01,72.63
P02695,2025-02-02,65.85
P02695,2025-02-03,64.0
P02695,2025-02-04,59.31
P02695,2025-02-05,53.36
P02695,2025-02-06,48.18
P02695,2025-02-07,46.85
P02696,2025-02-01,132.98
P02696,2025-02-02,113.71
P02696,2025-02-03,106.96
P02696,2025-02-04,97.6
P02696,2025-02-05,84.22
P02696,2025-02-06,71.78
P02696,2025-02-07,69.06
P02697,2025-02-01,212.6
P02697,2025-02-02,185.06
P02697,2025-02-03,162.57
P02697,2025-02-04,170.09
P02697,2025-02-05,156.67
P02697,2025-02-06,156.98
P02697,2025-02-07,159.35
P02698,2025-02-01,221.1
P02698,2025-02-02,205.92
P02698,2025-02-03,197.38
P02698,2025-02-04,172.71
P02698,2025-02-05,164.16
P02698,2025-02-06,158.38
P02698,2025-02-07,159.63
P02699,2025-02-01,146.08
P02699,2025-02-02,130.65
P02699,2025-02-03,125.02
P02699,2025-02-04,119.59
P02699,2025-02-05,113.65
P02699,2025-02-06,110.56
P02699,2025-02-07,113.44
P02700,2025-02-01,232.93
P02700,2025-02-02,204.39
P02700,2025-02-03,184.3
P02700,2025-02-04,174.33
P02700,2025-02-05,182.72
P02700,2025-02-06,182.83
P02700,2025-02-07,171.68
P02701,2025-02-01,37.02
P02701,2025-02-02,35.73
P02701,2025-02-03,33.41
P02701,2025-02-04,32.56
P02701,2025-02-05,28.09
P02701,2025-02-06,25.56
P02701,2025-02-07,22.82
P02702,2025-02-01,55.26
P02702,2025-02-02,56.14
P02702,2025-02-03,54.3
P02702,2025-02-04,54.37
P02702,2025-02-05,54.1
P02702,2025-02-06,49.86
P02702,2025-02-07,49.91
P02703,2025-02-01,120.13
P02703,2025-02-02,116.52
P02703,2025-02-03,118.03
P02703,2025-02-04,123.9
P02703,2025-02-05,126.95
P02703,2025-02-06,126.05
P02703,2025-02-07,109.86
P02704,2025-02-01,238.5
P02704,2025-02-02,212.9
P02704,2025-02-03,211.61
P02704,2025-02-04,217.72
P02704,2025-02-05,199.94
P02704,2025-02-06,209.18
P02704,2025-02-07,179.64
P02705,2025-02-01,139.11
P02705,2025-02-02,125.32
P02705,2025-02-03,120.46
P02705,2025-02-04,104.67
P02705,2025-02-05,95.93
P02705,2025-02-06,97.47
P02705,2025-02-07,83.28
P02706,2025-02-01,180.39
P02706,2025-02-02,159.31
P02706,2025-02-03,164.29
P02706,2025-02-04,148.79
P02706,2025-02-05,135.46
P02706,2025-02-06,119.06
P02706,2025-02-07,104.17
P02707,2025-02-01,173.98
P02707,2025-02-02,151.27
P02707,2025-02-03,138.2
P02707,2025-02-04,118.34
P02707,2025-02-05,105.16
P02707,2025-02-06,95.47
P02707,2025-02-07,81.69
P02708,2025-02-01,45.79
P02708,2025-02-02,44.12
P02708,2025-02-03,41.05
P02708,2025-02-04,35.41
